year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	height	class_year	games_played	games_started
2015	12100	600	Saint Francis (PA)	4	1640798.0	Buck, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640798.0	6-3	Fr	38	0
2015	12100	600	Saint Francis (PA)	12	1640799.0	Carlson, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640799.0	6-3	Fr	89	0
2015	12100	600	Saint Francis (PA)	7	1530689.0	Ford, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1530689.0	6-5	So	80	0
2015	12100	600	Saint Francis (PA)	3	1420763.0	Frazer, Ray	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420763.0	6-1	Jr	35	0
2015	12100	600	Saint Francis (PA)	5	1420759.0	Gaston, Jeremy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420759.0	6-5	Sr	57	0
2015	12100	600	Saint Francis (PA)	14	1420777.0	Grehan, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420777.0	6-5	Jr	2	0
2015	12100	600	Saint Francis (PA)	6	1530690.0	Hogan, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1530690.0	6-4	So	77	0
2015	12100	600	Saint Francis (PA)	22	1640801.0	Holbrook, Isaiah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640801.0	5-9	Fr	1	0
2015	12100	600	Saint Francis (PA)	17	1640807.0	Kegerreis, Keith	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640807.0	6-6	Fr	80	0
2015	12100	600	Saint Francis (PA)	1	1530700.0	Kniffen, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1530700.0	6-5	So	20	0
2015	12100	600	Saint Francis (PA)	20	1420779.0	Krause, Xavier	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420779.0	5-10	Jr	24	0
2015	12100	600	Saint Francis (PA)	16	1420765.0	Kresch, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420765.0	6-5	Jr	5	0
2015	12100	600	Saint Francis (PA)	10	1420762.0	Marshman, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420762.0	6-7	Jr	90	0
2015	12100	600	Saint Francis (PA)	24	1640802.0	McDonald, Shaughn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640802.0	6-0	Fr	50	0
2015	12100	600	Saint Francis (PA)	8	1420761.0	Myers, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420761.0	6-0	Jr	16	0
2015	12100	600	Saint Francis (PA)	18	1420764.0	Nicotra, Tony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420764.0	6-5	Jr	29	0
2015	12100	600	Saint Francis (PA)	19	1640808.0	Reis, Devon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640808.0	6-8	So	1	0
2015	12100	600	Saint Francis (PA)	21		Sutherland, Taylor		6-6	Fr	0	0
2015	12100	600	Saint Francis (PA)	13	1640806.0	Wojciechowski, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640806.0	6-3	So	1	0
2015	12100	600	Saint Francis (PA)	11	1640804.0	Yasalonis, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640804.0	6-8	Sr	15	0
2015	12100	104	UC Santa Barbara	16	1640991.0	Boehle, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640991.0	6-1	Fr	88	0
2015	12100	104	UC Santa Barbara	18	1418737.0	Boehle, Parker	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418737.0	5-10	So	20	0
2015	12100	104	UC Santa Barbara	6	1305758.0	Buckley, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305758.0	6-5	Jr	31	0
2015	12100	104	UC Santa Barbara	5		Burki, Devon		6-7	Fr	0	0
2015	12100	104	UC Santa Barbara	24		Cherry, Henri		6-6	Fr	0	0
2015	12100	104	UC Santa Barbara	3	1531201.0	Curtis, Bobby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531201.0	6-5	Fr	35	0
2015	12100	104	UC Santa Barbara	10	1418739.0	Delson, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418739.0	6-5	So	85	0
2015	12100	104	UC Santa Barbara	15	1196167.0	Donohue, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1196167.0	6-3	Sr	91	0
2015	12100	104	UC Santa Barbara	13	1640989.0	Drake, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640989.0	6-8	Fr	0	0
2015	12100	104	UC Santa Barbara	20	1305764.0	Hardy, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305764.0	6-7	Jr	95	0
2015	12100	104	UC Santa Barbara	14		Hauschild, Shane		6-5	Fr	0	0
2015	12100	104	UC Santa Barbara	9		Hollister, Jackson		6-6	Fr	0	0
2015	12100	104	UC Santa Barbara	11	1531203.0	Kaseff, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531203.0	6-6	So	4	0
2015	12100	104	UC Santa Barbara	7	1305760.0	Kingi, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305760.0	6-4	Sr	0	0
2015	12100	104	UC Santa Barbara	1	1531199.0	Kwa, Derrico	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531199.0	5-11	So	13	0
2015	12100	104	UC Santa Barbara	23	1640993.0	Lennon, Vaun	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640993.0	6-3	Sr	7	0
2015	12100	104	UC Santa Barbara	17	1305763.0	Marsh, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305763.0	6-8	Sr	4	0
2015	12100	104	UC Santa Barbara	21	1640992.0	Martino, Joey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640992.0	6-2	Fr	2	0
2015	12100	104	UC Santa Barbara	8	1196169.0	Nielsen, Weston	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1196169.0	6-6	Sr	80	0
2015	12100	104	UC Santa Barbara	4	1640986.0	Pion, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640986.0	6-1	Fr	4	0
2015	12100	104	UC Santa Barbara	25		Schwan, Ian		6-0	Fr	0	0
2015	12100	104	UC Santa Barbara	22	1418740.0	Seif, Jonah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418740.0	6-8	Jr	95	0
2015	12100	104	UC Santa Barbara	12	1196166.0	Staahl, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1196166.0	6-6	Sr	96	0
2015	12100	104	UC Santa Barbara	2	1531200.0	Zant, Grady	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531200.0	5-10	Fr	2	0
2015	12100	248	George Mason	10	1554376.0	Barnes, Weston	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1554376.0	6-1	Fr	63	0
2015	12100	248	George Mason	15	1640858.0	De Gennaro, Hermann	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640858.0	6-5	Jr	30	0
2015	12100	248	George Mason	6	1537186.0	Edgley, Dom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537186.0	6-5	Jr	31	0
2015	12100	248	George Mason	3	1547899.0	Frapech, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1547899.0	6-1	Jr	6	0
2015	12100	248	George Mason	13	1640859.0	Gomez, Johnny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640859.0	6-1	So	7	0
2015	12100	248	George Mason	7	1541098.0	Gresham, Graham	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1541098.0	6-6	So	58	0
2015	12100	248	George Mason	12		Kollar, Garrett		6-6	Fr	0	0
2015	12100	248	George Mason	11	1538198.0	Malias, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538198.0	6-2	So	90	0
2015	12100	248	George Mason	14	1640861.0	Negron, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640861.0	6-7	Fr	99	0
2015	12100	248	George Mason	5	1640862.0	Payne, Langston	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640862.0	6-5	Fr	0	0
2015	12100	248	George Mason	1	1537185.0	Popov, Radoslav	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537185.0	6-2	So	98	0
2015	12100	248	George Mason	2	1541101.0	Rosenmeier, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1541101.0	6-7	So	11	0
2015	12100	248	George Mason	19	1299560.0	Stevens, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299560.0	6-8	Sr	96	0
2015	12100	248	George Mason	9	1419460.0	Velez, Paco	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1419460.0	6-3	Jr	89	0
2015	12100	248	George Mason	4		Weglinski, Kamil		6-0	Fr	0	0
2015	12100	248	George Mason	20	1537187.0	Wilson, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537187.0	6-6	So	95	0
2015	12100	1174	Limestone	18	1644980.0	Crust, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1644980.0	6-0	Fr	17	0
2015	12100	1174	Limestone	8	1644871.0	DeMendoza, Alejandro	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1644871.0	6-4	Jr	38	0
2015	12100	1174	Limestone	9	1644978.0	Hollister, Jerald	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1644978.0	6-2	Fr	1	0
2015	12100	1174	Limestone	1	1529203.0	Kretzschmar, Bruno	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529203.0	6-3	So	96	0
2015	12100	1174	Limestone	14	1644281.0	Lavner, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1644281.0	6-4	So	104	0
2015	12100	1174	Limestone	15	1421613.0	McGuire, Joel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421613.0	6-3	Jr	82	0
2015	12100	1174	Limestone	3	1305100.0	Mineo, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305100.0	5-9	Sr	6	0
2015	12100	1174	Limestone	7	1529206.0	Muhlbach, Joel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529206.0	6-6	So	84	0
2015	12100	1174	Limestone	12		Riley, Logan		6-3	Fr	0	0
2015	12100	1174	Limestone	4	1644280.0	Ruiz, Juan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1644280.0	6-4	So	98	0
2015	12100	1174	Limestone	2	1644279.0	Sanders, Daric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1644279.0	5-9	Fr	99	0
2015	12100	1174	Limestone	21	1644872.0	Savage, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1644872.0	6-2	Fr	28	0
2015	12100	1174	Limestone	29		Stewart, Robbie		6-2	Fr	0	0
2015	12100	1174	Limestone	11	1529204.0	Wanek, Luca	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529204.0	6-3	So	21	0
2015	12100	1174	Limestone	17	1529207.0	Wildes, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529207.0	6-3	So	101	0
2015	12100	1174	Limestone	6	1305098.0	Zaun, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305098.0	6-4	Sr	18	0
2015	12100	2683	Belmont Abbey	3	1425978.0	Albrecht, Nolan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1425978.0	6-5	Sr	100	0
2015	12100	2683	Belmont Abbey	15	1532779.0	Beyner, Brennan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532779.0	4-0	So	83	0
2015	12100	2683	Belmont Abbey	10	1425985.0	Buell, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1425985.0	6-4	Jr	99	0
2015	12100	2683	Belmont Abbey	4	1532776.0	Gomez, Johnny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532776.0	4-0	So	0	0
2015	12100	2683	Belmont Abbey	11	1554374.0	Hunsicker, Dane	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1554374.0	-	Fr	0	0
2015	12100	2683	Belmont Abbey	6	1532778.0	Kidd, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532778.0	4-0	So	0	0
2015	12100	2683	Belmont Abbey	12	1425987.0	Kimbrell, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1425987.0	6-6	Sr	31	0
2015	12100	2683	Belmont Abbey	8	1425983.0	Lowenhagen, Jon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1425983.0	6-2	Jr	72	0
2015	12100	2683	Belmont Abbey	2	1532775.0	Nixon, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532775.0	4-0	So	29	0
2015	12100	2683	Belmont Abbey	1	1650796.0	Pennington, Eddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1650796.0	-	N/A	6	0
2015	12100	2683	Belmont Abbey	17	1649304.0	Pippen, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649304.0	-	N/A	91	0
2015	12100	2683	Belmont Abbey	5	1532777.0	Radoszewski, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532777.0	4-0	So	16	0
2015	12100	2683	Belmont Abbey	18	1653497.0	Schaeffer, Gavin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1653497.0	-	N/A	5	0
2015	12100	2683	Belmont Abbey	9	1425984.0	Snyder, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1425984.0	6-5	Jr	99	0
2015	12100	2683	Belmont Abbey	13	1425988.0	Sullivan, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1425988.0	6-5	Jr	97	0
2015	12100	2683	Belmont Abbey	4	1659320.0	Valentine, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1659320.0	-	N/A	25	0
2015	12100	2683	Belmont Abbey	22	1425990.0	Young, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1425990.0	6-5	Jr	0	0
2015	12100	518	Ohio St.	20	1416719.0	Beal, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416719.0	6-4	Sr	1	0
2015	12100	518	Ohio St.	5	1526534.0	Blough, Christy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526534.0	6-5	So	95	0
2015	12100	518	Ohio St.	7	1526533.0	Domecus, Gabriel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526533.0	6-3	So	100	0
2015	12100	518	Ohio St.	15		Dorn, Matt		6-5	So	0	0
2015	12100	518	Ohio St.	3	1639248.0	Edwards, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639248.0	6-3	Jr	81	0
2015	12100	518	Ohio St.	2	1639249.0	Franceschi, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639249.0	6-3	Jr	72	0
2015	12100	518	Ohio St.	10	1639250.0	Genn, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639250.0	6-4	So	1	0
2015	12100	518	Ohio St.	8	1639251.0	Grasso, Marco	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639251.0	6-1	Jr	27	0
2015	12100	518	Ohio St.	4	1416721.0	Guessous, Driss	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416721.0	6-8	So	63	0
2015	12100	518	Ohio St.	6	1301116.0	Henchy, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1301116.0	6-7	Sr	107	0
2015	12100	518	Ohio St.	12	1191465.0	Herron, Shawn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191465.0	6-9	Sr	108	0
2015	12100	518	Ohio St.	13	1526531.0	Johnson, Miles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526531.0	6-6	So	99	0
2015	12100	518	Ohio St.	14	1416722.0	Judkins, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416722.0	6-6	So	25	0
2015	12100	518	Ohio St.	23		Laffin, Nick		6-5	So	0	0
2015	12100	518	Ohio St.	19		Leeson, Blake		6-7	Fr	0	0
2015	12100	518	Ohio St.	11	1191464.0	Lutz, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191464.0	6-6	Sr	4	0
2015	12100	518	Ohio St.	18	1526526.0	Neary, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526526.0	6-6	Sr	60	0
2015	12100	518	Ohio St.	16	1301118.0	Pohlman, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1301118.0	6-8	Jr	58	0
2015	12100	518	Ohio St.	1	1639253.0	Samarin, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639253.0	6-0	Fr	25	0
2015	12100	518	Ohio St.	9	1639254.0	Szerszen, Nicolas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639254.0	6-4	Fr	103	0
2015	12100	518	Ohio St.	17		Tublin, Josh		5-10	Fr	0	0
2015	12100	308	IPFW	4	1316152.0	Armstrong, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1316152.0	6-3	Jr	22	0
2015	12100	308	IPFW	1	1421784.0	Bertran, Luis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421784.0	5-8	Jr	111	0
2015	12100	308	IPFW	16	1307055.0	Burgos, Ramon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307055.0	6-5	Sr	95	0
2015	12100	308	IPFW	98	1553890.0	Cohen, Collin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1553890.0	6-4	Sr	14	0
2015	12100	308	IPFW	14	1527140.0	Frazee, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527140.0	6-5	Jr	16	0
2015	12100	308	IPFW	7	1639074.0	Fyfield, Elon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639074.0	6-6	Sr	10	0
2015	12100	308	IPFW	5	1316154.0	Golsteyn, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1316154.0	6-2	Jr	44	0
2015	12100	308	IPFW	8	1639070.0	Harthaller, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639070.0	6-6	Fr	110	0
2015	12100	308	IPFW	95		Keesecker, Eddie		6-5	Fr	0	0
2015	12100	308	IPFW	6	1421822.0	McNerney, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421822.0	6-4	Jr	84	0
2015	12100	308	IPFW	17	1639071.0	Price, Tony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639071.0	6-4	Fr	18	0
2015	12100	308	IPFW	3	1527139.0	Quinones, Gabriel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527139.0	6-3	So	86	0
2015	12100	308	IPFW	2	1307054.0	Rivera, Omar	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307054.0	6-3	Sr	97	0
2015	12100	308	IPFW	13	1307057.0	Saunders, Bryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307057.0	6-4	Sr	110	0
2015	12100	308	IPFW	12	1316157.0	Sellan, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1316157.0	6-5	Jr	83	0
2015	12100	308	IPFW	15	1421792.0	Smalter, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421792.0	6-6	Jr	76	0
2015	12100	308	IPFW	5	1644870.0	Stetson, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1644870.0	-	N/A	8	0
2015	12100	308	IPFW	94		Stone, Colton		6-4	Fr	0	0
2015	12100	308	IPFW	11	1421793.0	Swartz, Jeremy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421793.0	6-8	Jr	6	0
2015	12100	561	Quincy	3	1649301.0	Bruckner, Simon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649301.0	-	N/A	82	0
2015	12100	561	Quincy	16	1422125.0	Cavanaugh, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1422125.0	6-4	Sr	62	0
2015	12100	561	Quincy	9	1529778.0	Chappelle, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529778.0	6-2	Jr	24	0
2015	12100	561	Quincy	19	1529780.0	Fanfulik, Thane	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529780.0	6-5	So	80	0
2015	12100	561	Quincy	23	1429623.0	Gamache, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429623.0	6-4	Jr	99	0
2015	12100	561	Quincy	24		Gant, Darrell		6-4	So	0	0
2015	12100	561	Quincy	5	1529777.0	Greene, Kurtwood	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529777.0	6-2	So	1	0
2015	12100	561	Quincy	13	1529779.0	Hesterberg, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529779.0	6-5	So	3	0
2015	12100	561	Quincy	2	1529775.0	Hill, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529775.0	5-11	So	40	0
2015	12100	561	Quincy	10	1305682.0	Ka'ai'ai, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305682.0	6-2	Sr	21	0
2015	12100	561	Quincy	20	1529781.0	Kelso, Jarrod	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529781.0	6-7	So	102	0
2015	12100	561	Quincy	8	1422123.0	Lawson, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1422123.0	6-7	Jr	88	0
2015	12100	561	Quincy	1	1649314.0	Merk, Collin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649314.0	-	N/A	12	0
2015	12100	561	Quincy	21	1305684.0	Pranger, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305684.0	6-6	Sr	100	0
2015	12100	561	Quincy	12	1422124.0	Rogan, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1422124.0	6-3	Jr	91	0
2015	12100	561	Quincy	1		Scala, Eli		6-3	So	0	0
2015	12100	561	Quincy	4	1529776.0	Schreiber, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529776.0	5-10	So	0	0
2015	12100	561	Quincy	15	1670912.0	Sheets, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1670912.0	-	N/A	1	0
2015	12100	561	Quincy	7	1649302.0	Sindelar, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649302.0	-	N/A	10	0
2015	12100	561	Quincy	25	1529784.0	Stellflue, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529784.0	6-6	So	0	0
2015	12100	561	Quincy	6	1429622.0	Thomas, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429622.0	6-3	Jr	12	0
2015	12100	561	Quincy	18	1305686.0	Veile, Terence	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305686.0	6-2	Sr	63	0
2015	12100	561	Quincy	11	1649303.0	Winter, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649303.0	-	N/A	36	0
2015	12100	1023	Coker	10	1537151.0	Alexander, Leshon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537151.0	-	Fr	74	0
2015	12100	1023	Coker	3	1649102.0	Baker, Gary	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649102.0	-	N/A	21	0
2015	12100	1023	Coker	16	1649110.0	Bijelic, Aleksa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649110.0	-	N/A	77	0
2015	12100	1023	Coker	8	1537184.0	Brewer, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537184.0	-	Fr	0	0
2015	12100	1023	Coker	13	1537152.0	Cabral, Artur	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537152.0	-	Fr	91	0
2015	12100	1023	Coker	3	1537150.0	Cabrera, Francisco	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537150.0	-	Fr	0	0
2015	12100	1023	Coker	6	1649109.0	Day, Jesse	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649109.0	-	N/A	67	0
2015	12100	1023	Coker	2	1537155.0	Fisher, Jay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537155.0	-	Fr	33	0
2015	12100	1023	Coker	9	1423069.0	Flaherty, Liam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1423069.0	6-1	Jr	81	0
2015	12100	1023	Coker	19	1649311.0	Fulton, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649311.0	-	N/A	51	0
2015	12100	1023	Coker	10	1423063.0	Gbelay, Christopher	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1423063.0	6-3	Sr	0	0
2015	12100	1023	Coker	5	1423060.0	Geizer, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1423060.0	6-6	Jr	57	0
